Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR510ITB	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO375VTO/	ENCFF481OYE	unfiltered alignments	single-ended	TRUE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR541AVF	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO453STB/	ENCFF900QUT	unfiltered alignments	single-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR639XWF	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO817EKT/	ENCFF067AVQ	unfiltered alignments	single-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR658UBE	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO575EGL/	ENCFF050APU	alignments	paired-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR680SDS	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO607LOS/	ENCFF885VDJ	unfiltered alignments	single-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR723VNG	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO392CRK/	ENCFF277SFH	alignments	paired-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR803VCR	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO605ZCF/	ENCFF189XJQ	unfiltered alignments	single-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR935EVZ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO816OTW/	ENCFF441ZWQ	unfiltered alignments	single-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR953WJO	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO171HMD/	ENCFF363SZI	unfiltered alignments	single-ended	FALSE
UBERON:0002168	left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR960EJV	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO087TLK/	ENCFF667CIC	unfiltered alignments	single-ended	FALSE
UBERON:0002170	upper lobe of right lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR357AWH	2020-10-02	John Stamatoyannopoulos, UW	/human-donors/ENCDO520EJG/	ENCFF702XKC	alignments	paired-ended	TRUE
UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR785JXR	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO520EJG/	ENCFF510NET	alignments	paired-ended	TRUE
UBERON:0002240	spinal cord	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR148MFM	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO171HMD/	ENCFF754HWY	unfiltered alignments	single-ended	FALSE
UBERON:0002240	spinal cord	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR615WIN	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO076OLG/	ENCFF377FXH	unfiltered alignments	single-ended	FALSE
UBERON:0002240	spinal cord	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR678PDD	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO676JUB/	ENCFF472CKP	unfiltered alignments	single-ended	FALSE
UBERON:0002240	spinal cord	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR788SOI	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO220PYT/	ENCFF578GYU	unfiltered alignments	single-ended	FALSE
UBERON:0002240	spinal cord	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR910OQF	2015-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO294EUZ/, /human-donors/ENCDO300THQ/	ENCFF458FJF, ENCFF395YAT	alignments, alignments	paired-ended, paired-ended	TRUE
UBERON:0002240	spinal cord	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR973MKT	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO814BQX/	ENCFF765CIP	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR010ZMK	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO676JUB/	ENCFF536UYG	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR033STL	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO766MZV/	ENCFF782SZC	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR072NBR	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO837QWL/	ENCFF702HUL	unfiltered alignments	single-ended	TRUE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR106RBR	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO594VTA/	ENCFF128SWG	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR141NSQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO024JHT/	ENCFF248RKK	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR174GXG	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO148CGW/	ENCFF558JXN	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR193LYA	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO527XLA/	ENCFF179NKT	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR295ELC	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO597UXW/	ENCFF115MZE	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR317SIH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO375VTO/	ENCFF452GYC	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR357RED	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO171HMD/	ENCFF932HYM	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR438TWI	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO817EKT/	ENCFF077XBL	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR476SDZ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO119ASK/	ENCFF902MNN	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR585CGU	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO863KZW/	ENCFF363ABN	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR698CUE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO220PYT/	ENCFF486CBC	unfiltered alignments	single-ended	FALSE
UBERON:0002324	muscle of back	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR786FWF	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO859GXV/	ENCFF245ADS	unfiltered alignments	single-ended	FALSE
UBERON:0002331	umbilical cord	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR512CWR	2015-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO163CLX/, /human-donors/ENCDO647EYG/	ENCFF470TLH, ENCFF504SRC	alignments, alignments	paired-ended, paired-ended	TRUE
UBERON:0002367	prostate gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR564FZH	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO845WKR/	ENCFF084DLF	alignments	paired-ended	TRUE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR053ZKP	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO793LXB/	ENCFF524ITC	alignments	paired-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR060BFU	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO226BUZ/	ENCFF845RAP	unfiltered alignments	single-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR080PZL	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO148CGW/	ENCFF693HUB	unfiltered alignments	single-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR259GYP	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO271OUW/	ENCFF820EVO	alignments	paired-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR277KRY	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO845WKR/	ENCFF303KPU	alignments	paired-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR325FWM	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO575WHY/	ENCFF683WUB	alignments	paired-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR419MZH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO012PVK/	ENCFF423XCC	unfiltered alignments	single-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR458AOS	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO451RUA/	ENCFF208SNA	alignments	paired-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR541JMK	2020-09-19	John Stamatoyannopoulos, UW	/human-donors/ENCDO528BHB/	ENCFF646WNW	alignments	paired-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR597NVK	2017-10-01	John Stamatoyannopoulos, UW	/human-donors/ENCDO793LXB/	ENCFF011IXU	alignments	paired-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR696XSJ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO676JUB/	ENCFF161KLF	unfiltered alignments	single-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR728BAD	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO132ASK/	ENCFF836PAN	unfiltered alignments	single-ended	TRUE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR856QJX	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO355UBP/	ENCFF036WRM	unfiltered alignments	single-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR866RCY	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO527XLA/	ENCFF939EXX	unfiltered alignments	single-ended	FALSE
UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR962VJO	2020-09-19	John Stamatoyannopoulos, UW	/human-donors/ENCDO575EGL/	ENCFF058YJL	alignments	paired-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR164PQJ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO859GXV/	ENCFF619BOF	unfiltered alignments	single-ended	TRUE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR342NCX	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO676JUB/	ENCFF237PIY	unfiltered alignments	single-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR541UPY	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO837QWL/	ENCFF997JMS	unfiltered alignments	single-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR544KDB	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO608XKS/	ENCFF706IXZ	unfiltered alignments	single-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR682PKY	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO196CPA/	ENCFF236OOL	unfiltered alignments	single-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR777USE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO863JOG/	ENCFF865ZQX	unfiltered alignments	single-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR838IPF	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO718LHH/	ENCFF931TGW	unfiltered alignments	single-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR888UPQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO132ASK/	ENCFF725SKI	unfiltered alignments	single-ended	FALSE
UBERON:0002370	thymus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR962EAP	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO024JHT/	ENCFF749AUA	unfiltered alignments	single-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR002IHL	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO161NAR/	ENCFF582DHJ	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR010SZN	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO093CLS/	ENCFF222PSK	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR024BXN	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO377QXX/	ENCFF190PTP	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR042DVU	2021-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO907CMO/	ENCFF605RHF	alignments	paired-ended	TRUE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR057GPV	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO880FAU/	ENCFF733XEA	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR085XKS	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO920NSS/	ENCFF226FYG	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR101HFF	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO097MEH/	ENCFF875ESV	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR113DHB	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO394ZHU/	ENCFF451FJV	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR116UQH	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO707TUE/	ENCFF829OIX	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR122NRV	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO236YSH/	ENCFF593VRV	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR134IUJ	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO470GFA/	ENCFF437IHI	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR137FWW	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO607HHC/	ENCFF033CQE	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR161ZGA	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO754RFQ/	ENCFF825DAH	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR163BSC	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO204VNL/	ENCFF027KRE	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR163GMC	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO284KGV/	ENCFF860YPG	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR173NHL	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO081AHA/	ENCFF727VRD	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR176BPJ	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO915WZE/	ENCFF476GGP	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR200BNM	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO570AKP/	ENCFF772FON	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR217OHA	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO006DAA/	ENCFF897SMH	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR233DFT	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO592ZWW/	ENCFF249XTT	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR234VLI	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO203ASI/	ENCFF196YDY	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR239MQN	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO290OPS/	ENCFF265VQM	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR268GBM	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO660TGP/	ENCFF766NEO	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR271QID	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO153NUY/	ENCFF751SHB	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR274FZD	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO206ZSI/	ENCFF773CBJ	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR276MDV	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO123QRW/	ENCFF595CQR	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR297WRG	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO948PMW/	ENCFF518BWN	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR305WAA	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO183VJV/	ENCFF315HVS	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR311EEL	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO471EKG/	ENCFF764MTB	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR333BUP	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO845GYA/	ENCFF701MBQ	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR334MDJ	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO896WHW/	ENCFF591CAE	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR339TVH	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO853KFT/	ENCFF948ZYY	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR355PNF	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO150EBZ/	ENCFF885XPI	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR373TLU	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO997SGX/	ENCFF328OIF	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR400MOP	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO921RVK/	ENCFF079GEP	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR410MFU	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO151OJB/	ENCFF389DQK	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR417LPB	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO359XWR/	ENCFF251HNN	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR432QFU	2021-01-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO059BOC/	ENCFF384BAM	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR440BPA	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO940VNT/	ENCFF460XKO	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR483HUW	2021-06-17	John Stamatoyannopoulos, UW	/human-donors/ENCDO637GUS/	ENCFF589HKG	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR496PSH	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO672KST/	ENCFF939TZQ	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR496UJY	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO033BMB/	ENCFF060GOB	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR511PFY	2021-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO287LNQ/	ENCFF832SMZ	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR516RTV	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO448YMQ/	ENCFF196CBF	alignments	paired-ended	FALSE
UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR524QPZ	2021-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO203GSG/	ENCFF719OSY	alignments	paired-ended	FALSE
